round,algorithm,class_name,precision,recall,f1_score,support,improvement_from_prev,timestamp
6,AsyncFL,DDoS,0.20771911015813455,0.297847809377402,0.24474972366966682,2602,0.0037820830790290805,2025-08-19T21:23:35.354434
6,AsyncFL,DoS,0.1973392461197339,0.16971777269260108,0.1824892351855649,2622,0.007585926204043608,2025-08-19T21:23:35.354434
6,AsyncFL,Reconnaissance,0.20365418894830659,0.18199920350457985,0.1922187171398528,2511,-0.0030856668202552118,2025-08-19T21:23:35.354434
6,AsyncFL,Theft,0.19924812030075187,0.1448652869972667,0.16775943929459644,2561,-0.0006897585663661332,2025-08-19T21:23:35.354434
7,AsyncFL,Normal,0.18764172335600907,0.19255381035485747,0.19006603502727532,1719,-0.012594371858483666,2025-08-19T21:23:48.950012
7,AsyncFL,DDoS,0.1949509116409537,0.23025952512424075,0.21113924050632912,1811,-0.0336104831633377,2025-08-19T21:23:48.950012
7,AsyncFL,DoS,0.19405241935483872,0.20338087691494983,0.198607170492649,1893,0.016117935307084108,2025-08-19T21:23:48.950012
7,AsyncFL,Reconnaissance,0.2118114707552527,0.2096683530073075,0.21073446327683615,1779,0.01851574613698334,2025-08-19T21:23:48.950012
7,AsyncFL,Theft,0.20684736091298145,0.15692640692640691,0.17846153846153848,1848,0.010702099166942036,2025-08-19T21:23:48.950012
8,AsyncFL,Normal,0.19117647058823528,0.20186335403726707,0.19637462235649547,1610,0.0063085873292201555,2025-08-19T21:24:04.292476
8,AsyncFL,DDoS,0.20546608101512934,0.2479387514723204,0.22471310381638643,1698,0.013573863310057305,2025-08-19T21:24:04.292476
8,AsyncFL,DoS,0.197480881691408,0.249290176036343,0.22038152610441766,1761,0.02177435561176866,2025-08-19T21:24:04.292476
8,AsyncFL,Reconnaissance,0.21875,0.1720623501199041,0.1926174496644295,1668,-0.01811701361240664,2025-08-19T21:24:04.292476
8,AsyncFL,Theft,0.20154373927958832,0.13718622300058378,0.16325112886418897,1713,-0.015210409597349511,2025-08-19T21:24:04.292476
9,AsyncFL,Normal,0.19110576923076922,0.21603260869565216,0.20280612244897958,736,0.00643150009248411,2025-08-19T21:24:12.696378
9,AsyncFL,DDoS,0.17608409986859397,0.16791979949874686,0.17190506735086594,798,-0.052808036465520486,2025-08-19T21:24:12.696378
9,AsyncFL,DoS,0.20689655172413793,0.3349875930521092,0.255802936996684,806,0.03542141089226633,2025-08-19T21:24:12.696378
9,AsyncFL,Reconnaissance,0.19491525423728814,0.1539491298527443,0.17202692595362754,747,-0.020590523710801972,2025-08-19T21:24:12.696378
9,AsyncFL,Theft,0.1878453038674033,0.0891218872870249,0.12088888888888889,763,-0.04236223997530007,2025-08-19T21:24:12.696378
10,AsyncFL,Normal,0.20198675496688742,0.20098846787479407,0.2014863748967795,607,-0.0013197475522000734,2025-08-19T21:24:20.766334
10,AsyncFL,DDoS,0.20411663807890223,0.18858954041204437,0.19604612850082373,631,0.024141061149957788,2025-08-19T21:24:20.766334
10,AsyncFL,DoS,0.20098846787479407,0.37538461538461537,0.2618025751072962,650,0.005999638110612215,2025-08-19T21:24:20.766334
10,AsyncFL,Reconnaissance,0.2088888888888889,0.1533442088091354,0.17685794920037629,613,0.00483102324674875,2025-08-19T21:24:20.766334
10,AsyncFL,Theft,0.2289156626506024,0.09515859766277128,0.13443396226415094,599,0.013545073375262048,2025-08-19T21:24:20.766334
