round,algorithm,average_type,precision,recall,f1,timestamp
5,FedAvg,class:DDoS,0.21004304160688667,0.28045977011494255,0.24019688269073014,2025-08-19T21:16:51.013408
5,FedAvg,class:DoS,0.20341499628804752,0.21364522417153997,0.20840463966533562,2025-08-19T21:16:51.013438
5,FedAvg,class:Reconnaissance,0.2076095947063689,0.0973622963537626,0.13255875363084235,2025-08-19T21:16:51.013464
5,FedAvg,class:Theft,0.19084628670120898,0.18204283360790774,0.18634064080944351,2025-08-19T21:16:51.013491
5,FedAvg,macro,0.2009907943660835,0.20047859160712375,0.1953879838935535,2025-08-19T21:16:51.013646
5,FedAvg,micro,0.20086274509803922,0.20086274509803922,0.20086274509803922,2025-08-19T21:16:51.013672
5,FedAvg,weighted,0.2011360014337694,0.20086274509803922,0.20099928039369305,2025-08-19T21:16:51.013712
6,FedAvg,class:Normal,0.19550949913644214,0.2203191903464383,0.20717423133235724,2025-08-19T21:17:04.761533
6,FedAvg,class:DDoS,0.20809764810955642,0.267816091954023,0.23421008544144747,2025-08-19T21:17:04.761580
6,FedAvg,class:DoS,0.20372359470103832,0.22183235867446394,0.21239268383725274,2025-08-19T21:17:04.761610
6,FedAvg,class:Reconnaissance,0.20810600155884645,0.10356865787432118,0.1383061383061383,2025-08-19T21:17:04.761637
6,FedAvg,class:Theft,0.19545454545454546,0.19481054365733114,0.19513201320132012,2025-08-19T21:17:04.761662
6,FedAvg,macro,0.20217825779208579,0.2016693685013155,0.1974430304237032,2025-08-19T21:17:04.761815
6,FedAvg,micro,0.20188235294117646,0.20188235294117646,0.20188235294117646,2025-08-19T21:17:04.761847
6,FedAvg,weighted,0.20227534852062493,0.20188235294117646,0.20207865966003294,2025-08-19T21:17:04.761871
7,FedAvg,class:Normal,0.19553376906318082,0.21678743961352656,0.20561282932416952,2025-08-19T21:17:19.278285
7,FedAvg,class:DDoS,0.20494531621493106,0.2571599045346062,0.2281026726647261,2025-08-19T21:17:19.278334
7,FedAvg,class:DoS,0.20783847980997625,0.21525215252152521,0.21148036253776437,2025-08-19T21:17:19.278364
7,FedAvg,class:Reconnaissance,0.21756225425950196,0.10030211480362537,0.13730355665839536,2025-08-19T21:17:19.278391
7,FedAvg,class:Theft,0.19349503858875414,0.22117202268431002,0.2064098794472214,2025-08-19T21:17:19.278416
7,FedAvg,macro,0.20387497158726883,0.20213472683151865,0.19778186012645532,2025-08-19T21:17:19.278616
7,FedAvg,micro,0.20207317073170733,0.20207317073170733,0.20207317073170733,2025-08-19T21:17:19.278642
7,FedAvg,weighted,0.20394875570191487,0.20207317073170733,0.20300663116138323,2025-08-19T21:17:19.278666
8,FedAvg,class:Normal,0.18621523579201935,0.18138987043580684,0.18377088305489261,2025-08-19T21:17:32.688420
8,FedAvg,class:DDoS,0.2138442521631644,0.29844738355376654,0.2491598655784926,2025-08-19T21:17:32.688542
8,FedAvg,class:DoS,0.20146968769136558,0.1950207468879668,0.19819277108433733,2025-08-19T21:17:32.688573
8,FedAvg,class:Reconnaissance,0.2113022113022113,0.09822958309537407,0.13411306042884988,2025-08-19T21:17:32.688601
8,FedAvg,class:Theft,0.18366285119667014,0.22412698412698412,0.20188733199885617,2025-08-19T21:17:32.688628
8,FedAvg,macro,0.19929884762908615,0.1994429136199797,0.1934247824290857,2025-08-19T21:17:32.688782
8,FedAvg,micro,0.19893491124260354,0.19893491124260354,0.19893491124260354,2025-08-19T21:17:32.688807
8,FedAvg,weighted,0.19966948528365122,0.19893491124260354,0.19930152140277851,2025-08-19T21:17:32.688829
9,FedAvg,class:Normal,0.1995841995841996,0.19875776397515527,0.1991701244813278,2025-08-19T21:17:40.117432
9,FedAvg,class:DDoS,0.1913477537437604,0.23711340206185566,0.21178637200736647,2025-08-19T21:17:40.117595
9,FedAvg,class:DoS,0.2098360655737705,0.13403141361256546,0.1635782747603834,2025-08-19T21:17:40.117630
9,FedAvg,class:Reconnaissance,0.21978021978021978,0.1037344398340249,0.14094432699083861,2025-08-19T21:17:40.117688
9,FedAvg,class:Theft,0.19159770846594526,0.31851851851851853,0.23926868044515104,2025-08-19T21:17:40.117718
9,FedAvg,macro,0.2024291894295791,0.19843110760042396,0.19094955573701344,2025-08-19T21:17:40.117894
9,FedAvg,micro,0.198125,0.198125,0.198125,2025-08-19T21:17:40.117920
9,FedAvg,weighted,0.2024431389419136,0.198125,0.20026079462442142,2025-08-19T21:17:40.117943
10,FedAvg,class:Normal,0.19578686493184635,0.19554455445544555,0.19566563467492262,2025-08-19T21:17:47.476259
10,FedAvg,class:DDoS,0.1956989247311828,0.23067173637515842,0.21175101803374052,2025-08-19T21:17:47.476295
10,FedAvg,class:DoS,0.20982986767485823,0.14050632911392405,0.1683093252463988,2025-08-19T21:17:47.476342
10,FedAvg,class:Reconnaissance,0.2047244094488189,0.09774436090225563,0.13231552162849872,2025-08-19T21:17:47.476367
10,FedAvg,class:Theft,0.1987720644666155,0.338562091503268,0.2504835589941973,2025-08-19T21:17:47.476389
10,FedAvg,macro,0.20096242625066435,0.2006058144700103,0.19170501171555157,2025-08-19T21:17:47.476607
10,FedAvg,micro,0.19949367088607595,0.19949367088607595,0.19949367088607595,2025-08-19T21:17:47.476629
10,FedAvg,weighted,0.20096165620204845,0.19949367088607595,0.200224972880782,2025-08-19T21:17:47.476647
